id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,landMark
3382,Carroll St & Smith St,31,31,40.680611,-73.99475825,In Service,1,0,Carroll St & Smith St,,,,,,false,2020-02-22 10:49:05 AM,
3383,Cathedral Pkwy & Broadway,1,25,40.804213,-73.96699104,In Service,1,24,Cathedral Pkwy & Broadway,,,,,,false,2020-02-22 10:50:26 AM,
3384,Smith St & 3 St,25,25,40.6787242,-73.99599099,In Service,1,0,Smith St & 3 St,,,,,,false,2020-02-22 10:47:06 AM,
3386,1 Pl & Clinton St,27,27,40.6809591,-73.99905709,In Service,1,0,1 Pl & Clinton St,,,,,,false,2020-02-22 10:47:27 AM,
3387,E 106 St & Madison Ave,3,25,40.7934337,-73.94945003,In Service,1,21,E 106 St & Madison Ave,,,,,,false,2020-02-22 10:46:59 AM,
3388,President St & Henry St,23,25,40.6828003,-73.99990419,In Service,1,2,President St & Henry St,,,,,,false,2020-02-22 10:47:04 AM,
3389,Carroll St & Columbia St,11,28,40.6830456,-74.00348559,In Service,1,15,Carroll St & Columbia St,,,,,,false,2020-02-22 10:49:02 AM,
3390,E 109 St & 3 Ave,1,24,40.79329668,-73.9432083,In Service,1,22,E 109 St & 3 Ave,,,,,,false,2020-02-22 10:48:20 AM,
3391,E 106 St & 1 Ave,2,25,40.7892529,-73.93956237,In Service,1,22,E 106 St & 1 Ave,,,,,,false,2020-02-22 10:47:46 AM,
3392,Commerce St & Van Brunt St,1,19,40.6812117,-74.00860912,In Service,1,18,Commerce St & Van Brunt St,,,,,,false,2020-02-22 10:50:09 AM,
3393,Richards St & Delavan St,0,19,40.6794327,-74.00785041,In Service,1,19,Richards St & Delavan St,,,,,,false,2020-02-22 10:48:07 AM,
3394,Columbia St & W 9 St,13,21,40.6769993,-74.00647134,In Service,1,7,Columbia St & W 9 St,,,,,,false,2020-02-22 10:49:13 AM,
3395,Henry St & W 9 St,12,19,40.6763744,-74.00324957,In Service,1,7,Henry St & W 9 St,,,,,,false,2020-02-22 10:48:47 AM,
3396,Clinton St & 4 Place,23,25,40.6783563,-74.00014502,In Service,1,1,Clinton St & 4 Place,,,,,,false,2020-02-22 10:47:43 AM,
3397,Court St & Nelson St,0,25,40.6763947,-73.99869893,In Service,1,24,Court St & Nelson St,,,,,,false,2020-02-22 10:50:12 AM,
3398,Smith St & 9 St,12,23,40.6746957,-73.99785768,In Service,1,11,Smith St & 9 St,,,,,,false,2020-02-22 10:49:26 AM,
3399,7 St & 3 Ave,3,24,40.67260298150126,-73.98983001708984,In Service,1,21,7 St & 3 Ave,,,,,,false,2020-02-22 10:47:18 AM,
3400,E 110 St & Madison Ave,6,24,40.7961535,-73.94782145,In Service,1,18,E 110 St & Madison Ave,,,,,,false,2020-02-22 10:47:15 AM,
3402,Court St & State St,18,23,40.6902375,-73.99203074,In Service,1,5,Court St & State St,,,,,,false,2020-02-22 10:47:37 AM,
3403,4 Ave & 9 St,5,31,40.6705135,-73.98876585,In Service,1,26,4 Ave & 9 St,,,,,,false,2020-02-22 10:47:53 AM,
3404,7 St & 5 Ave,25,27,40.6704922,-73.98541675,In Service,1,2,7 St & 5 Ave,,,,,,false,2020-02-22 10:49:50 AM,
3405,5 St & 6 Ave,23,23,40.6704836,-73.98208968,In Service,1,0,5 St & 6 Ave,,,,,,false,2020-02-22 10:47:44 AM,
3407,Union St & Nevins St,3,23,40.67909799721684,-73.98765474557877,In Service,1,20,Union St & Nevins St,,,,,,false,2020-02-22 10:48:20 AM,
3408,Congress St & Clinton St,21,27,40.6881529,-73.99520919,In Service,1,5,Congress St & Clinton St,,,,,,false,2020-02-22 10:50:20 AM,
3409,Bergen St & Smith St,2,35,40.6867443,-73.99063168,In Service,1,33,Bergen St & Smith St,,,,,,false,2020-02-22 10:46:54 AM,
3410,Dean St & Hoyt St,10,31,40.6864442,-73.98759104,In Service,1,21,Dean St & Hoyt St,,,,,,false,2020-02-22 10:50:21 AM,
3411,Bond St & Bergen St,9,27,40.6849668,-73.98620772,In Service,1,18,Bond St & Bergen St,,,,,,false,2020-02-22 10:48:43 AM,
3412,Pacific St & Nevins St,7,18,40.6853761,-73.98302136,In Service,1,11,Pacific St & Nevins St,,,,,,false,2020-02-22 10:50:25 AM,
3414,Bergen St & Flatbush Ave,13,33,40.680944723477296,-73.97567331790923,In Service,1,19,Bergen St & Flatbush Ave,,,,,,false,2020-02-22 10:47:13 AM,
3415,Prospect Pl & 6 Ave,22,25,40.6793307,-73.97519523,In Service,1,3,Prospect Pl & 6 Ave,,,,,,false,2020-02-22 10:49:01 AM,
3416,7 Ave & Park Pl,20,25,40.6776147,-73.97324283,In Service,1,5,7 Ave & Park Pl,,,,,,false,2020-02-22 10:50:03 AM,
3417,Baltic St & 5 Ave,3,27,40.6795766,-73.97854971,In Service,1,24,Baltic St & 5 Ave,,,,,,false,2020-02-22 10:49:14 AM,
3418,Plaza St West & Flatbush Ave,31,33,40.6750207,-73.97111473,In Service,1,2,Plaza St West & Flatbush Ave,,,,,,false,2020-02-22 10:49:13 AM,
3419,Douglass St & 4 Ave,4,27,40.6792788,-73.98154004,In Service,1,22,Douglass St & 4 Ave,,,,,,false,2020-02-22 10:50:22 AM,
3420,Douglass St & 3 Ave,0,21,40.6802133,-73.98432695,In Service,1,21,Douglass St & 3 Ave,,,,,,false,2020-02-22 10:48:04 AM,
3422,Columbia St & Degraw St,4,21,40.6859296,-74.00242364,In Service,1,16,Columbia St & Degraw St,,,,,,false,2020-02-22 10:49:57 AM,
3423,West Drive & Prospect Park West,27,29,40.6610633719006,-73.97945255041122,In Service,1,0,West Drive & Prospect Park West,,,,,,false,2020-02-22 10:46:49 AM,
3424,E 106 St & Lexington Ave,0,27,40.791976,-73.945993,In Service,1,27,E 106 St & Lexington Ave,,,,,,false,2020-02-22 10:49:18 AM,
3425,2 Ave & E 104 St,22,33,40.7892105,-73.94370784,In Service,1,11,2 Ave & E 104 St,,,,,,false,2020-02-22 10:49:11 AM,
3429,Hanson Pl & Ashland Pl,2,39,40.68506807308177,-73.97790759801863,In Service,1,35,Hanson Pl & Ashland Pl,,,,,,false,2020-02-22 10:48:50 AM,
3430,Richardson St & N Henry St,22,25,40.71907891179564,-73.94223690032959,In Service,1,2,Richardson St & N Henry St,,,,,,false,2020-02-22 10:46:58 AM,
3435,Grand St & Elizabeth St,41,45,40.718822,-73.99596,In Service,1,4,Grand St & Elizabeth St,,,,,,false,2020-02-22 10:47:39 AM,
3437,Riverside Dr & W 91 St,35,39,40.79313480986663,-73.97700369358063,In Service,1,4,Riverside Dr & W 91 St,,,,,,false,2020-02-22 10:47:21 AM,
3440,Fulton St & Adams St,39,43,40.692418292578466,-73.98949474096298,In Service,1,2,Fulton St & Adams St,,,,,,false,2020-02-22 10:49:59 AM,
3443,W 52 St & 6 Ave,35,41,40.76132983124814,-73.97982001304626,In Service,1,5,W 52 St & 6 Ave,,,,,,false,2020-02-22 10:49:37 AM,
3452,Bayard St & Leonard St,20,43,40.71915571696044,-73.94885390996933,In Service,1,22,Bayard St & Leonard St,,,,,,false,2020-02-22 10:48:09 AM,
3453,Devoe St & Lorimer St,15,19,40.71335226222875,-73.9491033554077,In Service,1,4,Devoe St & Lorimer St,,,,,,false,2020-02-22 10:50:08 AM,
3454,Leonard St & Maujer St,17,24,40.7103685423523,-73.94705951213837,In Service,1,7,Leonard St & Maujer St,,,,,,false,2020-02-22 10:48:51 AM,
3456,Jackson St & Leonard St,20,22,40.71638031973561,-73.94821286201477,In Service,1,2,Jackson St & Leonard St,,,,,,false,2020-02-22 10:48:56 AM,
3457,E 58 St & Madison Ave,38,46,40.76302594280519,-73.97209525108337,In Service,1,8,E 58 St & Madison Ave,,,,,,false,2020-02-22 10:46:59 AM,
3461,Murray St & Greenwich St,24,33,40.714851505262516,-74.01122331619263,In Service,1,9,Murray St & Greenwich St,,,,,,false,2020-02-22 10:48:42 AM,
3463,E 16 St & Irving Pl,24,37,40.735367055605394,-73.98797392845154,In Service,1,12,E 16 St & Irving Pl,,,,,,false,2020-02-22 10:50:23 AM,
3467,W Broadway & Spring St,18,44,40.72494672359416,-74.00165855884552,In Service,1,26,W Broadway & Spring St,,,,,,false,2020-02-22 10:49:39 AM,
3469,India St & West St,16,23,40.73181401720966,-73.95995020866394,In Service,1,7,India St & West St,,,,,,false,2020-02-22 10:47:35 AM,
3472,W 15 St & 10 Ave,25,39,40.742753828659026,-74.00747358798981,In Service,1,13,W 15 St & 10 Ave,,,,,,false,2020-02-22 10:49:35 AM,
3477,39 St & 2 Ave,1,33,40.65539977447831,-74.01062786579132,In Service,1,32,39 St & 2 Ave,,,,,,false,2020-02-22 10:49:20 AM,
3478,2 Ave & 36 St,13,43,40.65708866668485,-74.00870203971863,In Service,1,30,2 Ave & 36 St,,,,,,false,2020-02-22 10:50:16 AM,
3481,York St,4,22,40.71649,-74.04105,In Service,1,18,York St,,,,,,false,2020-02-22 10:46:43 AM,
3483,Montgomery St,9,14,40.71942,-74.05099,In Service,1,5,Montgomery St,,,,,,false,2020-02-22 10:47:40 AM,
3486,Schermerhorn St & Bond St,4,30,40.688417427540834,-73.98451656103134,In Service,1,26,Schermerhorn St & Bond St,,,,,,false,2020-02-22 10:49:04 AM,
3490,E 116 St & 2 Ave,16,31,40.796879,-73.937261,In Service,1,15,E 116 St & 2 Ave,,,,,,false,2020-02-22 10:49:07 AM,
3491,E 118 St & 1 Ave,22,24,40.79747,-73.93504,In Service,1,2,E 118 St & 1 Ave,,,,,,false,2020-02-22 10:49:46 AM,
3492,E 118 St & Park Ave,23,27,40.8005385,-73.9419949,In Service,1,4,E 118 St & Park Ave,,,,,,false,2020-02-22 10:49:51 AM,
3493,E 118 St & 3 Ave,9,31,40.799139,-73.9389152,In Service,1,22,E 118 St & 3 Ave,,,,,,false,2020-02-22 10:49:03 AM,
3494,E 115 St & Lexington Ave,5,25,40.797911,-73.9423,In Service,1,20,E 115 St & Lexington Ave,,,,,,false,2020-02-22 10:50:15 AM,
3495,E 114 St & 1 Ave,8,26,40.7945663,-73.9362541,In Service,1,18,E 114 St & 1 Ave,,,,,,false,2020-02-22 10:47:43 AM,
3496,1 Ave & E 110 St,4,25,40.7923272,-73.9383,In Service,1,18,1 Ave & E 110 St,,,,,,false,2020-02-22 10:49:28 AM,
3497,Pleasant Ave & E 116 St,3,23,40.7949879,-73.9333349,In Service,1,19,Pleasant Ave & E 116 St,,,,,,false,2020-02-22 10:50:19 AM,
3498,Pleasant Ave & E 120 St,6,21,40.7974772,-73.9311847,In Service,1,15,Pleasant Ave & E 120 St,,,,,,false,2020-02-22 10:48:34 AM,
3499,2 Ave & E 122 St,0,25,40.8006721,-73.9349,In Service,1,25,2 Ave & E 122 St,,,,,,false,2020-02-22 10:47:34 AM,
3500,E 115 St & Madison Ave,7,31,40.7989445,-73.944846,In Service,1,24,E 115 St & Madison Ave,,,,,,false,2020-02-22 10:46:58 AM,
3501,E 118 St & Madison Ave,22,29,40.8014866,-73.9442507,In Service,1,7,E 118 St & Madison Ave,,,,,,false,2020-02-22 10:50:04 AM,
3502,Lexington Ave & E 111 St,15,29,40.7954121,-73.9441232,In Service,1,14,Lexington Ave & E 111 St,,,,,,false,2020-02-22 10:47:22 AM,
3503,Madison Ave & E 120 St,15,30,40.80295,-73.942954,In Service,1,13,Madison Ave & E 120 St,,,,,,false,2020-02-22 10:47:42 AM,
3504,E 123 St & Lexington Ave,4,27,40.8029263,-73.9379,In Service,1,23,E 123 St & Lexington Ave,,,,,,false,2020-02-22 10:50:27 AM,
3505,Lexington Ave & E 127 St,9,33,40.805726,-73.936322,In Service,1,24,Lexington Ave & E 127 St,,,,,,false,2020-02-22 10:48:17 AM,
3506,Lexington Ave & E 120 St,4,29,40.8013066,-73.9398167,In Service,1,25,Lexington Ave & E 120 St,,,,,,false,2020-02-22 10:50:09 AM,
3507,Park Ave & E 124 St,20,36,40.8045555,-73.9396861,In Service,1,16,Park Ave & E 124 St,,,,,,false,2020-02-22 10:46:40 AM,
3508,St Nicholas Ave & Manhattan Ave,1,31,40.809725,-73.953149,In Service,1,29,St Nicholas Ave & Manhattan Ave,,,,,,false,2020-02-22 10:49:25 AM,
3509,Lenox Ave & W 115 St,1,31,40.8011939,-73.9500739,In Service,1,29,Lenox Ave & W 115 St,,,,,,false,2020-02-22 10:49:38 AM,
3510,Adam Clayton Powell Blvd & W 123 St,17,31,40.8078316,-73.949373,In Service,1,14,Adam Clayton Powell Blvd & W 123 St,,,,,,false,2020-02-22 10:46:34 AM,
3511,Adam Clayton Powell Blvd & W 115 St,4,22,40.802535,-73.9532423,In Service,1,17,Adam Clayton Powell Blvd & W 115 St,,,,,,false,2020-02-22 10:49:44 AM,
3513,21 St & Hoyt Ave S,20,21,40.774645,-73.923706,In Service,1,1,21 St & Hoyt Ave S,,,,,,false,2020-02-22 10:46:53 AM,
3514,Astoria Park S & Shore Blvd,15,23,40.7767,-73.927631,In Service,1,8,Astoria Park S & Shore Blvd,,,,,,false,2020-02-22 10:50:11 AM,
3515,24 Ave & 26 St,13,19,40.774591,-73.918544,In Service,1,6,24 Ave & 26 St,,,,,,false,2020-02-22 10:49:44 AM,
3516,31 St & Astoria Blvd,29,31,40.7699176,-73.9184057,In Service,1,2,31 St & Astoria Blvd,,,,,,false,2020-02-22 10:46:31 AM,
3517,31 St & Hoyt Ave N,13,35,40.7711528,-73.9170074,In Service,1,22,31 St & Hoyt Ave N,,,,,,false,2020-02-22 10:48:40 AM,
3518,Lenox Ave & W 126 St,5,34,40.808442,-73.9452087,In Service,1,29,Lenox Ave & W 126 St,,,,,,false,2020-02-22 10:47:34 AM,
3520,Adam Clayton Powell Blvd & W 118 St,7,27,40.804372,-73.951475,In Service,1,19,Adam Clayton Powell Blvd & W 118 St,,,,,,false,2020-02-22 10:47:09 AM,
3521,Lenox Ave & W 111 St,18,36,40.7987859,-73.9523,In Service,1,16,Lenox Ave & W 111 St,,,,,,false,2020-02-22 10:47:03 AM,
3522,37 St & 24 Ave,17,19,40.7701477,-73.9120938,In Service,1,2,37 St & 24 Ave,,,,,,false,2020-02-22 10:50:11 AM,
3523,24 Ave & 29 St,3,25,40.7729,-73.916142,In Service,1,19,24 Ave & 29 St,,,,,,false,2020-02-22 10:49:45 AM,
3524,19 St & 24 Ave,14,23,40.7774552,-73.9225403,In Service,1,9,19 St & 24 Ave,,,,,,false,2020-02-22 10:46:41 AM,
3525,23 Ave & 27 St,7,21,40.776165,-73.9153175,In Service,1,13,23 Ave & 27 St,,,,,,false,2020-02-22 10:46:49 AM,
3526,31 St & 23 Ave,11,27,40.7747878,-73.9125551,In Service,1,16,31 St & 23 Ave,,,,,,false,2020-02-22 10:48:42 AM,
3527,5 Ave & E 126 St,22,27,40.80698,-73.941747,In Service,1,5,5 Ave & E 126 St,,,,,,false,2020-02-22 10:48:23 AM,
3528,Steinway St & 23 Ave,17,21,40.7713937,-73.9077436,In Service,1,4,Steinway St & 23 Ave,,,,,,false,2020-02-22 10:47:12 AM,
3529,Lenox Ave & W 130 St,17,25,40.8107922,-73.9430681,In Service,1,8,Lenox Ave & W 130 St,,,,,,false,2020-02-22 10:46:51 AM,
3530,Crescent St & Ditmars Blvd,15,19,40.7787185,-73.9145645,In Service,1,4,Crescent St & Ditmars Blvd,,,,,,false,2020-02-22 10:48:56 AM,
3531,Frederick Douglass Blvd & W 129 St,8,27,40.8125511,-73.9492286,In Service,1,19,Frederick Douglass Blvd & W 129 St,,,,,,false,2020-02-22 10:48:35 AM,
3532,Ditmars Blvd & 19 St,19,27,40.78145,-73.9183302,In Service,1,8,Ditmars Blvd & 19 St,,,,,,false,2020-02-22 10:50:00 AM,
3533,St. Nicholas Ave & W 126 St,9,34,40.8114323,-73.9518776,In Service,1,25,St. Nicholas Ave & W 126 St,,,,,,false,2020-02-22 10:49:02 AM,
3534,Frederick Douglass Blvd & W 117 St,13,39,40.805159,-73.954692,In Service,1,26,Frederick Douglass Blvd & W 117 St,,,,,,false,2020-02-22 10:48:28 AM,
3535,Mt Morris Park W & W 120 St,4,27,40.804038,-73.945925,In Service,1,23,Mt Morris Park W & W 120 St,,,,,,false,2020-02-22 10:46:36 AM,
3536,W 116 St & Broadway,36,43,40.8082,-73.9641,In Service,1,7,W 116 St & Broadway,,,,,,false,2020-02-22 10:49:57 AM,
3537,Carlton Ave & Dean St,10,29,40.6809741,-73.9710097,In Service,1,19,Carlton Ave & Dean St,,,,,,false,2020-02-22 10:46:53 AM,
3538,W 110 St & Amsterdam Ave,42,45,40.802692,-73.96295,In Service,1,2,W 110 St & Amsterdam Ave,,,,,,false,2020-02-22 10:50:27 AM,
3539,W 116 St & Amsterdam Ave,32,43,40.8067581,-73.9607082,In Service,1,11,W 116 St & Amsterdam Ave,,,,,,false,2020-02-22 10:48:43 AM,
3540,Morningside Ave & W 123 St,3,35,40.81,-73.9551508,In Service,1,32,Morningside Ave & W 123 St,,,,,,false,2020-02-22 10:48:28 AM,
3541,Amsterdam Ave & W 125 St,6,39,40.813358,-73.956461,In Service,1,32,Amsterdam Ave & W 125 St,,,,,,false,2020-02-22 10:46:59 AM,
3542,Amsterdam Ave & W 119 St,24,29,40.8086249,-73.9596214,In Service,1,5,Amsterdam Ave & W 119 St,,,,,,false,2020-02-22 10:49:26 AM,
3543,Morningside Dr & Amsterdam Ave,32,35,40.81028506306003,-73.95736455917358,In Service,1,3,Morningside Dr & Amsterdam Ave,,,,,,false,2020-02-22 10:50:25 AM,
3544,Underhill Ave & Pacific St,22,27,40.6804836,-73.9646795,In Service,1,4,Underhill Ave & Pacific St,,,,,,false,2020-02-22 10:49:55 AM,
3545,Broadway & W 122 St,22,33,40.8120562,-73.9612547,In Service,1,11,Broadway & W 122 St,,,,,,false,2020-02-22 10:47:33 AM,
3546,Pacific St & Classon Ave,18,21,40.6791944,-73.9587903,In Service,1,3,Pacific St & Classon Ave,,,,,,false,2020-02-22 10:50:14 AM,
3547,Broadway & Moylan Pl,27,41,40.8143256,-73.9590255,In Service,1,14,Broadway & Moylan Pl,,,,,,false,2020-02-22 10:48:01 AM,
3549,Grand Ave & Bergen St,24,25,40.678045,-73.962408,In Service,1,0,Grand Ave & Bergen St,,,,,,false,2020-02-22 10:48:49 AM,
3551,3 Ave & E 112 St,7,23,40.795508,-73.941606,In Service,1,16,3 Ave & E 112 St,,,,,,false,2020-02-22 10:46:53 AM,
3552,W 113 St & Broadway,39,39,40.805973,-73.964928,In Service,1,0,W 113 St & Broadway,,,,,,false,2020-02-22 10:48:56 AM,
3553,Frederick Douglass Blvd & W 112 St,20,37,40.801694,-73.957145,In Service,1,17,Frederick Douglass Blvd & W 112 St,,,,,,false,2020-02-22 10:47:36 AM,
3554,Vernon Blvd & 41 Rd,11,27,40.7552433,-73.9485678,In Service,1,16,Vernon Blvd & 41 Rd,,,,,,false,2020-02-22 10:47:36 AM,
3555,28 St & 41 Ave,26,27,40.751047,-73.93797,In Service,1,1,28 St & 41 Ave,,,,,,false,2020-02-22 10:46:42 AM,
3557,40 Ave & 9 St,8,19,40.75742,-73.945133,In Service,1,11,40 Ave & 9 St,,,,,,false,2020-02-22 10:49:25 AM,
3558,Bergen St & Vanderbilt Ave,25,27,40.6794388,-73.9680438,In Service,1,2,Bergen St & Vanderbilt Ave,,,,,,false,2020-02-22 10:48:29 AM,
3559,21 St & 38 Ave,18,19,40.7576314,-73.9391224,In Service,1,0,21 St & 38 Ave,,,,,,false,2020-02-22 10:47:11 AM,
3561,37 Ave & 35 St,25,26,40.7531106,-73.9279917,In Service,1,1,37 Ave & 35 St,,,,,,false,2020-02-22 10:46:31 AM,
3562,Classon Ave & St Marks Ave,27,27,40.6765198,-73.9596082,In Service,1,0,Classon Ave & St Marks Ave,,,,,,false,2020-02-22 10:47:26 AM,
3563,28 St & 36 Ave,27,29,40.757186,-73.932719,In Service,1,2,28 St & 36 Ave,,,,,,false,2020-02-22 10:49:01 AM,
3564,21 St & 36 Ave,10,19,40.7601853,-73.9362726,In Service,1,9,21 St & 36 Ave,,,,,,false,2020-02-22 10:46:42 AM,
3565,36 Ave & 10 St,13,19,40.7614376,-73.9411265,In Service,1,6,36 Ave & 10 St,,,,,,false,2020-02-22 10:47:50 AM,
3566,Crescent St & 35 Ave,21,25,40.7596276,-73.9321455,In Service,1,4,Crescent St & 35 Ave,,,,,,false,2020-02-22 10:47:16 AM,
3567,11 St & 35 Ave,6,19,40.7627442,-73.9391141,In Service,1,13,11 St & 35 Ave,,,,,,false,2020-02-22 10:46:44 AM,
3568,34 St & 35 Ave,21,21,40.7569332,-73.9262231,In Service,1,0,34 St & 35 Ave,,,,,,false,2020-02-22 10:47:01 AM,
3569,Franklin Ave & St Marks Ave,27,29,40.6758324,-73.9561677,In Service,1,1,Franklin Ave & St Marks Ave,,,,,,false,2020-02-22 10:48:43 AM,
3570,35 Ave & 37 St,19,31,40.7557327,-73.9236611,In Service,1,11,35 Ave & 37 St,,,,,,false,2020-02-22 10:48:57 AM,
3571,Bedford Ave & Bergen St,23,24,40.676368,-73.952918,In Service,1,1,Bedford Ave & Bergen St,,,,,,false,2020-02-22 10:49:03 AM,
3572,34 Ave & 38 St,23,33,40.756913,-73.921631,In Service,1,10,34 Ave & 38 St,,,,,,false,2020-02-22 10:50:13 AM,
3573,35 St & 34 Ave,24,25,40.7580583,-73.9242751,In Service,1,1,35 St & 34 Ave,,,,,,false,2020-02-22 10:48:39 AM,
3574,Prospect Pl & Underhill Ave,23,23,40.6769694,-73.96579,In Service,1,0,Prospect Pl & Underhill Ave,,,,,,false,2020-02-22 10:47:41 AM,
3575,Crescent St & 34 Ave,14,19,40.76108,-73.930562,In Service,1,4,Crescent St & 34 Ave,,,,,,false,2020-02-22 10:47:06 AM,
3576,Park Pl & Vanderbilt Ave,24,27,40.6767,-73.969024,In Service,1,3,Park Pl & Vanderbilt Ave,,,,,,false,2020-02-22 10:47:25 AM,
3577,34 Ave & 21 St,12,23,40.7628138,-73.9342862,In Service,1,11,34 Ave & 21 St,,,,,,false,2020-02-22 10:47:33 AM,
3578,Park Pl & Franklin Ave,12,21,40.6741806,-73.9564947,In Service,1,7,Park Pl & Franklin Ave,,,,,,false,2020-02-22 10:49:12 AM,
3579,Sterling Pl & Bedford Ave,22,25,40.672695,-73.954131,In Service,1,1,Sterling Pl & Bedford Ave,,,,,,false,2020-02-22 10:48:03 AM,
3580,St Johns Pl & Washington Ave,29,30,40.6737236,-73.9631611,In Service,1,0,St Johns Pl & Washington Ave,,,,,,false,2020-02-22 10:48:00 AM,
3581,Underhill Ave & Lincoln Pl,15,27,40.6740123,-73.9671457,In Service,1,11,Underhill Ave & Lincoln Pl,,,,,,false,2020-02-22 10:46:41 AM,
3582,Lincoln Pl & Classon Ave,28,28,40.6721683,-73.9609,In Service,1,0,Lincoln Pl & Classon Ave,,,,,,false,2020-02-22 10:48:15 AM,
3583,Eastern Pkwy & Washington Ave,26,31,40.6716493,-73.9631145,In Service,1,4,Eastern Pkwy & Washington Ave,,,,,,false,2020-02-22 10:48:10 AM,
3584,Eastern Pkwy & Franklin Ave,29,42,40.6707767,-73.9576801,In Service,1,10,Eastern Pkwy & Franklin Ave,,,,,,false,2020-02-22 10:46:49 AM,
3585,Union St & Bedford Ave,21,24,40.6691783,-73.9554162,In Service,1,3,Union St & Bedford Ave,,,,,,false,2020-02-22 10:46:31 AM,
3586,34 Ave & 13 St,12,19,40.7638753,-73.9364848,In Service,1,6,34 Ave & 13 St,,,,,,false,2020-02-22 10:47:07 AM,
3587,Carroll St & Washington Ave,25,27,40.6686744,-73.9618148,In Service,1,2,Carroll St & Washington Ave,,,,,,false,2020-02-22 10:50:20 AM,
3588,Vernon Blvd & 10 St,5,21,40.7671863,-73.9373554,In Service,1,16,Vernon Blvd & 10 St,,,,,,false,2020-02-22 10:49:28 AM,
3589,Broadway & 12 St,14,19,40.7668,-73.9347774,In Service,1,3,Broadway & 12 St,,,,,,false,2020-02-22 10:46:43 AM,
3590,Carroll St & Franklin Ave,12,19,40.6679411,-73.9588,In Service,1,7,Carroll St & Franklin Ave,,,,,,false,2020-02-22 10:48:10 AM,
3591,21 St & 31 Dr,14,21,40.7659,-73.930819,In Service,1,7,21 St & 31 Dr,,,,,,false,2020-02-22 10:47:04 AM,
3592,Crescent St & Broadway,18,19,40.7633589,-73.9286471,In Service,1,1,Crescent St & Broadway,,,,,,false,2020-02-22 10:48:53 AM,
3593,31 St & Broadway,35,35,40.761584,-73.925921,In Service,1,0,31 St & Broadway,,,,,,false,2020-02-22 10:50:13 AM,
3595,35 St & Broadway,16,18,40.760339,-73.9222427,In Service,1,2,35 St & Broadway,,,,,,false,2020-02-22 10:49:44 AM,
3596,Sullivan Pl & Bedford Ave,12,19,40.6642406,-73.9574686,In Service,1,7,Sullivan Pl & Bedford Ave,,,,,,false,2020-02-22 10:48:17 AM,
3597,43 St & Broadway,20,25,40.7577284,-73.9166368,In Service,1,5,43 St & Broadway,,,,,,false,2020-02-22 10:50:06 AM,
3598,Newton Rd & 44 St,17,19,40.7595701,-73.9142678,In Service,1,2,Newton Rd & 44 St,,,,,,false,2020-02-22 10:49:38 AM,
3599,Franklin Ave & Empire Blvd,5,27,40.66314,-73.9605695,In Service,1,21,Franklin Ave & Empire Blvd,,,,,,false,2020-02-22 10:49:12 AM,
3600,31 Ave & Steinway St,24,27,40.7611488,-73.9170071,In Service,1,3,31 Ave & Steinway St,,,,,,false,2020-02-22 10:48:45 AM,
3601,Sterling St & Bedford Ave,0,19,40.6627059,-73.9569115,In Service,1,18,Sterling St & Bedford Ave,,,,,,false,2020-02-22 10:48:36 AM,
3602,31 Ave & 34 St,21,23,40.763154,-73.920827,In Service,1,2,31 Ave & 34 St,,,,,,false,2020-02-22 10:50:08 AM,
3603,31 Ave & 30 St,20,21,40.7647,-73.9240312,In Service,1,1,31 Ave & 30 St,,,,,,false,2020-02-22 10:47:16 AM,
3604,Rogers Ave & Sterling St,2,17,40.6630619,-73.9538746,In Service,1,13,Rogers Ave & Sterling St,,,,,,false,2020-02-22 10:49:03 AM,
3605,31 Ave & Crescent St,19,21,40.7658346,-73.9265474,In Service,1,2,31 Ave & Crescent St,,,,,,false,2020-02-22 10:48:58 AM,
3606,49 Ave & 21 St,8,21,40.74252,-73.948852,In Service,1,13,49 Ave & 21 St,,,,,,false,2020-02-22 10:48:14 AM,
3607,31 Ave & 14 St,9,19,40.7682,-73.9322662,In Service,1,9,31 Ave & 14 St,,,,,,false,2020-02-22 10:49:37 AM,
3608,5 St & 51 Ave,0,21,40.7423737,-73.9566,In Service,1,21,5 St & 51 Ave,,,,,,false,2020-02-22 10:49:51 AM,
3609,Vernon Blvd & 31 Ave,15,23,40.7692475,-73.9354504,In Service,1,7,Vernon Blvd & 31 Ave,,,,,,false,2020-02-22 10:48:22 AM,
3610,Vernon Blvd & 30 Rd,13,27,40.770845,-73.934171,In Service,1,14,Vernon Blvd & 30 Rd,,,,,,false,2020-02-22 10:47:30 AM,
3611,Vernon Blvd & 47 Rd,4,31,40.7449067,-73.9534573,In Service,1,26,Vernon Blvd & 47 Rd,,,,,,false,2020-02-22 10:49:30 AM,
3612,30 Ave & 21 St,3,15,40.7703743,-73.9286078,In Service,1,12,30 Ave & 21 St,,,,,,false,2020-02-22 10:47:02 AM,
3613,Center Blvd & 48 Ave,11,27,40.745038,-73.957539,In Service,1,16,Center Blvd & 48 Ave,,,,,,false,2020-02-22 10:49:21 AM,
3614,Crescent St & 30 Ave,21,23,40.768692,-73.9249574,In Service,1,2,Crescent St & 30 Ave,,,,,,false,2020-02-22 10:50:27 AM,
